6966.182581,48386.75896,148.9562641,1137.989736,84.66289972,547.4192874,2
370.3981569,5118.502881,191.5583453,1083.764184,57.9237401,443.8368852,1
8957.542386,30821.48125,286.5891221,3207.911241,167.1578017,1218.53308,1
8718.097464,66161.48457,76.96717713,896.7343473,148.0344496,1667.451979,1
6929.251545,89916.96425,12.56223449,46.26369411,30.96187935,253.4078067,1
12786.86653,81752.88042,282.1049261,3911.956253,140.518692,997.124291,1
5717.549141,22485.54433,233.8318544,849.1355931,168.5117913,2161.605903,2
3730.200217,30736.9995,150.9466157,2028.918785,43.58301424,312.4502437,1
8206.678022,45243.50528,197.3707916,1769.011464,101.1135819,247.7799608,2
10251.20295,37952.03469,93.41585117,1043.866943,24.37321762,194.1816959,1
1463.280069,10879.93799,11.02624778,150.8053409,104.6869515,267.4247271,1
8531.609193,61193.32731,262.0368288,2310.886691,184.2561088,1437.068272,2
1372.633783,8573.324132,7.217516698,41.36018317,30.96065381,259.2332888,2
294.6707327,2729.767822,276.263768,706.4485653,141.8344555,1621.180043,1
7006.344993,34233.37555,186.9335874,1488.24695,132.7484063,1706.97635,2
7213.306489,84313.11746,252.3354413,3669.380504,17.98237394,210.0147947,1
4334.447791,31891.72093,152.491617,1385.688622,199.7908314,583.5576182,1
5098.790127,22926.82013,127.7130443,1328.033261,12.3027,152.7549033,1
7008.300219,27251.55848,35.16550323,193.893842,43.87059109,298.355705,3
11290.31074,103241.0956,198.0466777,1297.71971,22.91243585,141.2542651,2
10541.95632,23665.75289,249.4535569,661.0157015,64.09018659,717.9050185,2
2912.584076,11301.7265,237.1152715,3043.122134,125.9664464,1238.777201,1
8274.045156,93570.90741,173.059859,1169.346901,157.8063097,704.2003577,2
12634.95618,150873.7201,178.5485375,1131.480294,67.3031116,400.7648463,2
4749.889213,64890.57065,201.9853956,2485.753807,185.4908011,2139.866798,1
17881.96429,241753.1888,82.35489915,261.3738293,156.4694607,936.6112126,1
7113.450364,60152.19834,179.3615744,2529.574208,60.22329759,300.6657098,1
15596.65553,107277.0392,129.2499287,646.0589533,165.1262252,1940.734503,1
6590.504139,32869.92651,282.8126409,3713.320251,148.3649559,1968.391334,1
10994.50062,64772.73241,19.25194587,115.26313,87.15991885,684.329094,2
8453.527148,27964.88176,63.46040533,873.5639645,154.5499047,777.857625,1
12097.42051,108471.8207,272.6374303,2488.289886,149.5418964,1851.55006,1
16520.17275,180014.9585,263.3435873,2078.548823,85.96782337,1247.314161,1
17783.89251,175415.3529,55.51071032,126.9177374,134.1766627,456.0971549,2
16834.48043,64438.34597,231.7371642,1662.856109,48.18689369,581.2024038,2
10927.75174,132744.936,220.8843735,2006.44814,151.8148338,400.829708,1
14104.97573,197967.773,94.98080882,1148.885285,159.2851973,1518.572353,1
3857.693714,34347.80203,241.949333,605.8329651,5.287728777,56.50001349,1
4826.322987,29934.00003,21.85707118,287.9433599,19.95947419,285.1734377,1
10276.88437,148980.1644,169.4660416,731.2508854,5.834162602,30.99995629,1
8784.957132,71439.70926,177.0862807,1401.000931,126.3492356,504.4623614,2
8181.175421,50754.46255,291.5107942,850.4512407,102.3392459,307.9603101,3
8577.399425,67667.49199,25.33780726,343.1135094,154.4157451,1761.155256,1
15522.10758,47141.59155,169.128163,362.335888,192.2256349,1720.541321,3
738.4511387,10617.05595,200.2635624,1978.547135,28.89967576,113.8834999,1
11278.79852,131804.7757,228.7304671,500.7436757,197.1186006,1333.39735,1
8118.196693,63409.69603,280.9215441,3124.895556,124.8556411,1411.740096,1
5501.845721,18381.29986,43.83795794,523.7385773,141.7521746,1906.102817,1
15908.86072,137583.9648,221.0350336,928.79802,33.3176011,153.5340216,2
8344.92059,104663.8179,177.1128339,1800.98639,55.05346147,615.4034852,1
17603.51285,67189.80974,217.8466584,925.533515,142.1998638,1400.088147,2
14519.79588,170798.5024,139.0659818,1288.541494,152.2102277,2115.921697,1
10148.69459,118733.7429,75.02754488,874.5526461,47.48662919,595.2721509,1
14776.48516,133723.232,28.75787713,74.38436941,170.6949143,1043.369702,2
4708.914731,12679.04078,163.7996942,1359.332266,164.8902183,582.9727177,2
4488.995719,9605.227633,264.6971366,671.9262592,129.6967426,1559.898748,2
1333.472587,6038.870734,114.3468371,763.0795295,58.86772471,782.6697771,2
1374.159147,5186.7145,21.21216894,310.9208743,159.9401312,1057.179267,1
5865.961251,87044.89463,9.75882755,107.3293735,20.01244961,201.4946977,1
1693.651116,13367.229,194.1314735,1992.269423,78.655745,666.81478,1
11464.70124,116685.5566,18.24920431,268.9411477,55.1798756,411.9935392,1
443.5872737,4681.19862,125.8884539,1869.152491,156.6917153,899.3266201,1
2928.048184,10442.87825,178.3251065,2374.482388,96.9036865,290.7533626,1
502.6718188,4105.010448,154.5495197,770.7953554,136.6353521,1971.799633,1
12701.88863,60855.34911,108.3754863,300.8574521,35.81976505,303.7011177,2
9237.961642,48327.37483,237.0654037,1105.621384,61.28463698,785.4070327,1
216.1085406,1613.285516,108.0586946,1062.51697,62.99290731,709.3795903,1
5727.650694,51310.21097,219.9969907,932.1474071,171.1950124,1630.197146,1
17774.49758,44942.32368,101.8788636,688.3474672,148.4093708,642.4622773,2
9583.387304,118639.4686,49.27291811,707.8768246,153.8210692,1302.246423,1
7943.719204,76727.34988,256.2777384,1642.546813,41.84681712,612.0551437,1
2146.358121,10080.2572,218.9863648,2411.286233,168.6260532,816.8179772,1
2205.511518,18560.20159,287.3871228,3234.674547,76.05346371,1094.024676,1
14492.37068,99216.31731,223.1277823,1766.712129,191.0748777,413.4231367,2
9207.694508,109882.6731,139.4722515,1724.857409,88.49555696,467.3557526,1
11613.36872,44422.80614,148.2261679,1402.816498,175.9567793,2315.715684,1
12570.26975,49636.07435,34.15134126,121.4029228,70.16465986,554.6885257,3
14503.86354,188700.2315,5.456662,43.00139862,179.9771151,986.2261203,1
78.66774673,220.5035784,254.1140492,2359.97527,5.183186301,13.5361562,1
6932.194216,67013.52048,98.3376117,1139.094134,173.571242,1387.746329,1
17832.27048,258294.6227,138.3738638,881.9821583,182.1623828,2141.447816,1
4498.990936,51247.02946,294.2687912,1385.464521,183.2683011,1016.217167,2
11266.19677,39372.62983,124.8590477,614.3380975,98.4867947,1174.065687,2
17798.78947,221803.3731,129.3805569,1060.516351,13.84243346,147.549096,1
4120.28495,41180.30355,181.8674342,1642.344174,118.6750283,633.4311373,1
6202.369144,58249.50439,251.1194702,1564.146277,153.4818705,1285.617922,2
,,,,,,
,,,,38,,
